Category | Instance name                                                                                  | Checked answer | Objective function | CPU time | Wallclock time | Memory   | Solver name  | Solver version                   
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-07-07-fair.xml                                            | UNKNOWN TO     |                    | 20016.4  | 2520.2         | 28901464 | choco-solver | 2019-09-24 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-07-07-fair.xml                                            | UNKNOWN TO     |                    | 20019.3  | 2520.17        | 28881464 | choco-solver | 2019-09-20 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-07-07-fair.xml                                            | SIGNAL         |                    | 2.69704  | 54.2096        | 1852444  | cosoco       | 2                                
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-07-07-fair.xml                                            | SIGNAL         |                    | 2.70986  | 57.9463        | 1852444  | cosoco       | 2.0                              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-07-07-fair.xml                                            | SIGNAL         |                    | 2.73386  | 57.5715        | 1852444  | cosoco       | 2.0                              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-07-07-fair.xml                                            | SIGNAL         |                    | 18.6653  | 498.661        | 14547456 | cosoco       | 2.0 parallel                     
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-07-07-fair.xml                                            | SIGNAL         |                    | 18.8304  | 589.253        | 14547456 | cosoco       | 2.O parallel                     
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNSAT          |                    | 13.9702  | 13.9736        | 2411488  | PicatSAT     | 2019-09-12                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNSAT          |                    | 58.0941  | 25.1144        | 27443924 | Fun-sCOP     | hybrid+ManyGlucose (2019-06-15)  
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNSAT          |                    | 60.7009  | 24.6429        | 27443924 | Fun-sCOP     | hybrid+ManyGlucose (2019-09-22)  
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNSAT          |                    | 83.2598  | 62.9962        | 15142500 | Fun-sCOP     | hybrid+CryptoMiniSat (2019-06-15)
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNKNOWN MO     |                    | 31.7374  | 31.7605        | 15900492 | BTD          | 19.07.01                         
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNKNOWN (?)    |                    | 83.9846  | 27.3859        | 10748324 | AbsCon       | 2019-07-23                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNKNOWN MO     |                    | 461.124  | 423.369        | 15915884 | Fun-sCOP     | order+GlueMiniSat (2019-06-15)   
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNKNOWN MO     |                    | 543.5    | 450.083        | 32983804 | Fun-sCOP     | order+ManyGlucose (2019-09-22)   
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNKNOWN MO     |                    | 544.041  | 467.289        | 32983800 | Fun-sCOP     | order+ManyGlucose (2019-06-15)   
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNKNOWN TO     |                    | 2520.05  | 2502.13        | 15266332 | choco-solver | 2019-09-24                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNKNOWN TO     |                    | 2520.06  | 2449.83        | 10846964 | Concrete     | 3.10                             
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNKNOWN TO     |                    | 2520.13  | 2470.08        | 10849032 | Concrete     | 3.12.2                           
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNKNOWN TO     |                    | 2520.13  | 2451.82        | 10849628 | Concrete     | 3.12.2                           
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNKNOWN TO     |                    | 2520.14  | 2453.55        | 10849036 | Concrete     | 3.12.3                           
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNKNOWN TO     |                    | 2520.37  | 637.508        | 15532580 | choco-solver | 2019-06-14                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNKNOWN TO     |                    | 2520.44  | 638.214        | 15532588 | choco-solver | 2019-09-20                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNKNOWN TO     |                    | 2520.54  | 637.689        | 15532588 | choco-solver | 2019-09-16                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNKNOWN TO     |                    | 20002.8  | 2520.22        | 28901464 | choco-solver | 2019-09-20 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNKNOWN TO     |                    | 20006.9  | 2520.18        | 28883612 | choco-solver | 2019-06-14 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNKNOWN TO     |                    | 20008.6  | 2520.21        | 28901464 | choco-solver | 2019-09-16 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | UNKNOWN TO     |                    | 20013.7  | 2520.16        | 28881464 | choco-solver | 2019-09-24 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | SIGNAL         |                    | 3.1523   | 70.3074        | 2137300  | cosoco       | 2.0                              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | SIGNAL         |                    | 3.15536  | 126.047        | 2137300  | cosoco       | 2                                
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | SIGNAL         |                    | 3.19065  | 69.6955        | 2137300  | cosoco       | 2.0                              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | SIGNAL         |                    | 20.8198  | 527.633        | 16808900 | cosoco       | 2.0 parallel                     
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-08-07-fair.xml                                            | SIGNAL         |                    | 21.1508  | 588.682        | 16808900 | cosoco       | 2.O parallel                     
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNSAT          |                    | 14.6037  | 14.6106        | 2440332  | PicatSAT     | 2019-09-12                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNSAT          |                    | 49.8425  | 23.4302        | 27443924 | Fun-sCOP     | hybrid+ManyGlucose (2019-06-15)  
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNSAT          |                    | 50.5653  | 23.1311        | 27443924 | Fun-sCOP     | hybrid+ManyGlucose (2019-09-22)  
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNSAT          |                    | 73.2353  | 51.0245        | 15142500 | Fun-sCOP     | hybrid+CryptoMiniSat (2019-06-15)
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNSAT          |                    | 1081.04  | 1039.83        | 10846964 | Concrete     | 3.10                             
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNSAT          |                    | 1483.98  | 1469.92        | 15266332 | choco-solver | 2019-09-24                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNSAT          |                    | 1614.58  | 1566.41        | 10947344 | Concrete     | 3.12.3                           
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNSAT          |                    | 7549.03  | 967.265        | 28881464 | choco-solver | 2019-09-20 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNSAT          |                    | 8075.83  | 1030.11        | 28881464 | choco-solver | 2019-09-24 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNSAT          |                    | 14184.1  | 1791.12        | 28884792 | choco-solver | 2019-06-14 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNSAT          |                    | 16683.2  | 2104.73        | 28881464 | choco-solver | 2019-09-16 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNKNOWN MO     |                    | 32.207   | 32.2089        | 15901260 | BTD          | 19.07.01                         
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNKNOWN (?)    |                    | 67.9841  | 22.2926        | 10748324 | AbsCon       | 2019-07-23                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNKNOWN MO     |                    | 431.978  | 396.759        | 15874472 | Fun-sCOP     | order+GlueMiniSat (2019-06-15)   
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNKNOWN MO     |                    | 527.577  | 439.205        | 32781744 | Fun-sCOP     | order+ManyGlucose (2019-06-15)   
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNKNOWN MO     |                    | 529.368  | 440.704        | 32781744 | Fun-sCOP     | order+ManyGlucose (2019-09-22)   
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNKNOWN TO     |                    | 2520.06  | 2453.04        | 10849036 | Concrete     | 3.12.2                           
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNKNOWN TO     |                    | 2520.13  | 2468.04        | 10849032 | Concrete     | 3.12.2                           
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNKNOWN TO     |                    | 2520.37  | 635.704        | 15532588 | choco-solver | 2019-09-16                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNKNOWN TO     |                    | 2520.47  | 869.8          | 15532580 | choco-solver | 2019-06-14                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | UNKNOWN TO     |                    | 2520.69  | 635.603        | 15532588 | choco-solver | 2019-09-20                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | SIGNAL         |                    | 3.02732  | 126.062        | 2079680  | cosoco       | 2                                
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | SIGNAL         |                    | 3.06545  | 64.3152        | 2079680  | cosoco       | 2.0                              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | SIGNAL         |                    | 3.06585  | 70.6236        | 2079680  | cosoco       | 2.0                              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | SIGNAL         |                    | 20.2592  | 589.82         | 16351632 | cosoco       | 2.0 parallel                     
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-09-06-fair.xml                                            | SIGNAL         |                    | 20.26    | 587.11         | 16351632 | cosoco       | 2.O parallel                     
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNSAT          |                    | 15.4169  | 15.4214        | 2518408  | PicatSAT     | 2019-09-12                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNSAT          |                    | 54.1057  | 24.84          | 27443924 | Fun-sCOP     | hybrid+ManyGlucose (2019-06-15)  
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNSAT          |                    | 54.6117  | 24.9828        | 27443924 | Fun-sCOP     | hybrid+ManyGlucose (2019-09-22)  
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNSAT          |                    | 77.3282  | 55.2011        | 15142500 | Fun-sCOP     | hybrid+CryptoMiniSat (2019-06-15)
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNSAT          |                    | 7991.9   | 1015.45        | 28884192 | choco-solver | 2019-06-14 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNKNOWN MO     |                    | 31.6855  | 31.6909        | 15888288 | BTD          | 19.07.01                         
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNKNOWN (?)    |                    | 86.7879  | 28.2367        | 10748324 | AbsCon       | 2019-07-23                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNKNOWN MO     |                    | 484.638  | 440.975        | 15915868 | Fun-sCOP     | order+GlueMiniSat (2019-06-15)   
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNKNOWN MO     |                    | 558.804  | 472.319        | 31750956 | Fun-sCOP     | order+ManyGlucose (2019-06-15)   
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNKNOWN MO     |                    | 584.137  | 488.316        | 31748272 | Fun-sCOP     | order+ManyGlucose (2019-09-22)   
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNKNOWN TO     |                    | 2520.05  | 2503.62        | 15266332 | choco-solver | 2019-09-24                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNKNOWN TO     |                    | 2520.06  | 2450.73        | 10850952 | Concrete     | 3.12.2                           
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNKNOWN TO     |                    | 2520.1   | 2451.94        | 10849576 | Concrete     | 3.12.3                           
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNKNOWN TO     |                    | 2520.14  | 2468.65        | 10849032 | Concrete     | 3.12.2                           
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNKNOWN TO     |                    | 2520.14  | 2449.93        | 10849012 | Concrete     | 3.10                             
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNKNOWN TO     |                    | 2520.32  | 638            | 15532588 | choco-solver | 2019-09-16                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNKNOWN TO     |                    | 2520.39  | 638.391        | 15532580 | choco-solver | 2019-06-14                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNKNOWN TO     |                    | 2520.72  | 638.238        | 15532588 | choco-solver | 2019-09-20                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNKNOWN TO     |                    | 19983.9  | 2520.19        | 28901464 | choco-solver | 2019-09-20 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNKNOWN TO     |                    | 19997.7  | 2520.14        | 28881464 | choco-solver | 2019-09-24 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | UNKNOWN TO     |                    | 20004    | 2520.15        | 28881464 | choco-solver | 2019-09-16 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | SIGNAL         |                    | 3.42549  | 69.019         | 2331424  | cosoco       | 2.0                              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | SIGNAL         |                    | 3.44612  | 71.7279        | 2331424  | cosoco       | 2                                
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | SIGNAL         |                    | 3.48556  | 59.965         | 2331424  | cosoco       | 2.0                              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | SIGNAL         |                    | 22.2153  | 601.038        | 18351964 | cosoco       | 2.O parallel                     
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-10-06-fair.xml                                            | SIGNAL         |                    | 22.3511  | 558.114        | 18351964 | cosoco       | 2.0 parallel                     
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNSAT          |                    | 14.1142  | 14.1218        | 2476780  | PicatSAT     | 2019-09-12                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNSAT          |                    | 47.7067  | 23.2372        | 27443924 | Fun-sCOP     | hybrid+ManyGlucose (2019-06-15)  
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNSAT          |                    | 48.0908  | 22.8699        | 27443924 | Fun-sCOP     | hybrid+ManyGlucose (2019-09-22)  
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNSAT          |                    | 59.6592  | 38.9088        | 15142500 | Fun-sCOP     | hybrid+CryptoMiniSat (2019-06-15)
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNSAT          |                    | 704.607  | 692.622        | 15266332 | choco-solver | 2019-09-24                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNSAT          |                    | 1041.51  | 141.248        | 28883872 | choco-solver | 2019-06-14 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNSAT          |                    | 1163.78  | 1125.5         | 10849848 | Concrete     | 3.12.2                           
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNSAT          |                    | 1183.9   | 1145.5         | 10849036 | Concrete     | 3.12.3                           
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNSAT          |                    | 1316.9   | 1273.26        | 10846964 | Concrete     | 3.10                             
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNSAT          |                    | 2142.56  | 542.919        | 15532588 | choco-solver | 2019-09-16                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNSAT          |                    | 2181.18  | 551.453        | 15532588 | choco-solver | 2019-09-20                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNSAT          |                    | 2515.61  | 635.072        | 15532580 | choco-solver | 2019-06-14                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNSAT          |                    | 3477.41  | 538.611        | 28881464 | choco-solver | 2019-09-24 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNSAT          |                    | 3719.97  | 541.346        | 28881464 | choco-solver | 2019-09-20 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNSAT          |                    | 3722.76  | 542.941        | 28881464 | choco-solver | 2019-09-16 parallel              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNKNOWN MO     |                    | 31.5958  | 31.5965        | 15918740 | BTD          | 19.07.01                         
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNKNOWN (?)    |                    | 82.2851  | 25.8728        | 10748324 | AbsCon       | 2019-07-23                       
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNKNOWN MO     |                    | 438.477  | 391.313        | 15915924 | Fun-sCOP     | order+GlueMiniSat (2019-06-15)   
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNKNOWN MO     |                    | 553.679  | 463.484        | 32952268 | Fun-sCOP     | order+ManyGlucose (2019-06-15)   
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNKNOWN MO     |                    | 554.197  | 465.904        | 32952276 | Fun-sCOP     | order+ManyGlucose (2019-09-22)   
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | UNKNOWN TO     |                    | 2520.18  | 2467.28        | 10849032 | Concrete     | 3.12.2                           
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | SIGNAL         |                    | 3.18148  | 59.6822        | 2159468  | cosoco       | 2.0                              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | SIGNAL         |                    | 3.18291  | 68.2623        | 2159468  | cosoco       | 2                                
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | SIGNAL         |                    | 3.22132  | 71.649         | 2159468  | cosoco       | 2.0                              
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | SIGNAL         |                    | 21.1603  | 632.251        | 16986628 | cosoco       | 2.O parallel                     
CSP      | XCSP17/Fischer/Fischer-m1-s1/Fischer-11-05-fair.xml                                            | SIGNAL         |                    | 21.5505  | 604.629        | 16986628 | cosoco       | 2.0 parallel                     
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 5.04114  | 0.734806       | 623808   | cosoco       | 2.O parallel                     
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 5.12912  | 0.743171       | 623808   | cosoco       | 2.0 parallel                     
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 7.38128  | 3.13238        | 15264284 | choco-solver | 2019-09-24                       
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 7.44774  | 3.59622        | 10853220 | Concrete     | 3.12.2                           
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 9.66397  | 2.74349        | 15530532 | choco-solver | 2019-06-14                       
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 10.359   | 5.23987        | 15140432 | Fun-sCOP     | order+GlueMiniSat (2019-06-15)   
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 10.6507  | 2.9953         | 15530540 | choco-solver | 2019-09-16                       
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 10.7931  | 5.07576        | 10852020 | Concrete     | 3.12.3                           
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 11.9726  | 3.5818         | 15530540 | choco-solver | 2019-09-20                       
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 11.9969  | 5.81148        | 10853488 | Concrete     | 3.10                             
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 12.1854  | 7.28441        | 15140432 | Fun-sCOP     | hybrid+CryptoMiniSat (2019-06-15)
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 15.4956  | 2.47785        | 28881464 | choco-solver | 2019-09-24 parallel              
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 16.2323  | 6.03243        | 27443924 | Fun-sCOP     | hybrid+ManyGlucose (2019-09-22)  
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 17.0607  | 5.30459        | 27441876 | Fun-sCOP     | order+ManyGlucose (2019-06-15)   
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 17.2946  | 6.52789        | 27441876 | Fun-sCOP     | order+ManyGlucose (2019-09-22)   
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 17.5933  | 5.36573        | 27441876 | Fun-sCOP     | hybrid+ManyGlucose (2019-06-15)  
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 19.559   | 19.5573        | 28332    | cosoco       | 2.0                              
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 19.6489  | 19.6526        | 28332    | cosoco       | 2.0                              
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 19.662   | 19.6632        | 28332    | cosoco       | 2                                
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 20.0896  | 3.41728        | 28881464 | choco-solver | 2019-09-16 parallel              
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 25.2606  | 4.12298        | 28881464 | choco-solver | 2019-09-20 parallel              
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 31.5111  | 4.53254        | 28883404 | choco-solver | 2019-06-14 parallel              
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 41.1252  | 28.9104        | 10853208 | Concrete     | 3.12.2                           
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 58.472   | 58.4821        | 2093188  | PicatSAT     | 2019-09-12                       
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 73.2573  | 71.7201        | 10746276 | AbsCon       | 2019-07-23                       
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K03-P07.xml                             | SAT            |                    | 81.8422  | 81.9138        | 33740    | BTD          | 19.07.01                         
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml                             | SAT            |                    | 0.274715 | 0.070383       | 0        | cosoco       | 2.O parallel                     
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml                             | SAT            |                    | 0.283596 | 0.070201       | 0        | cosoco       | 2.0 parallel                     
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml                             | SAT            |                    | 7.05416  | 3.65361        | 15140452 | Fun-sCOP     | order+GlueMiniSat (2019-06-15)   
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml                             | SAT            |                    | 7.50832  | 4.11433        | 15140452 | Fun-sCOP     | hybrid+CryptoMiniSat (2019-06-15)
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml                             | SAT            |                    | 7.98379  | 3.78633        | 27441876 | Fun-sCOP     | order+ManyGlucose (2019-09-22)   
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml                             | SAT            |                    | 8.09013  | 3.93348        | 27441856 | Fun-sCOP     | hybrid+ManyGlucose (2019-09-22)  
CSP      | XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml                             | SAT            |                    | 8.09469  | 3.47719        | 27441876 | Fun-sCOP     | order+ManyGlucose (2019-06-15)   
